2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-06-28 22:09:52,743 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-06-28 22:09:52,744 [Worker-224: Launching mavenrun-c29683c5-b2d2-4c31-99ba-c34f1651f740] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
